text,label,prob
"ร้านเป็ดย่างในตำนานที่ผ่านร้อนผ่านหนาวมาหลายชั่วคนมากกว่า100ปี อยู่ตรงข้ามโรบินสันบางรัก ไม่สามารถจอดรถหน้าร้านได้ แต่ก็ไม่ทำให้คนกินน้อยลงไปเลยทั้งไทยจีนฝรั่ง ร้านห้องแถวห้องเดียวมีให้บริการทั้งชั้นบนและชั้นล่าง มนต์เสน่ห์ของร้านเก่าโต๊ะโบราณบวกกับรสชาติและการบริการที่ถือว่าเร็วถ้าดูจากจำนวนคนยังกะจะแจกฟรีก็ว่าได้

ข้าวหน้าเป็ดย่าง หนังบางเนื้อนุ้มๆชุ่มด้วยน้ำราด รสหวานนำ ตัดเปรี้ยวเค็มด้วยน้ำจิ้ม เนื้อเป็ดค่อนข้างหนาแซกด้วยส่วนผสมที่ใช้หมัก ไม่มีกลิ่นสาบ เนื้อเป็ดมีรสของตัวเองไม่แห้ง 

ข้าวขาหมูรมควัน ใช้น้ำราดเดียวกับเป็ด หวานนำแต่ตัวหนังให้ความกรุ๊ปกรอบ เคี้ยวง่ายอร่อยไปอีกแบบ

ติ่มซำ เสียบไม้แต่ละลูกขนาดพอคำ ใช้แป้งเกี๊ยวห่อแค่ฐาน ได้รสหมูและสาหร่าย ตัวไม้สาหร่ายมีเพียง3ลูก",0,0.17553807362342935
"วันนี้ระหว่างมาทำธุระที่ว่าการอำเภอบางพลี ระหว่างรอเจ้าหน้าที่พักเที่ยง ได้มีโอกาสมานั่งจิบกาแฟชมวิว ถ่ายรูปเล่นค่ะ
สั่งกาแฟคาปูชิโน่ไม่หสวานไป 1 แก้ว และแบบธรรมดา 1 แก้ว
รสชาติอร่อยกล่อมกล่อม หอมกลิ่นเมล็ดกาแฟคั่วมากค่ะ
มีโรยผงชินาม่อนประดับและเพิ่มความหวานแบบธรรมชาติๆให้ด้วยค่ะ
แก้วน่ารัก ตกแต่งด้วยดอกไม้คิขุมาก อยากเก็บแก้วกลับไปใช้ต่อจริงๆ แต่ไม่มีโอกาสค่ะวันนี้มือไม่ว่างเลย ><""
ถ้ามีโอกาสระหว่างรอทำธุระอย่างลืมมาแวะนั่งจิบกาแฟริมแม่น้ำของร้านนี้กันนะคะ
บรรยากาศร้านน่ารักมากๆ ประดับประดาด้วยดอกไม้หลากหลายชนิด ร้านอยู่บนเรือนแพ ติดแม่น้ำ มองเห็นปลาได้เลยค่ะ",0,8.902265977472636e-08
"ร้านสวยบรรยากาศดีมากๆอีกร้านนึงในกรุงเทพ เป็นร้านกลางแจ้งค่ะ ตึกก็ตกแต่งด้วยสีสดสวยงาม ร้านมี2ชั้น ถ้าชั้น2 จะสามารถมองเห็นเวทีดนตรีสดได้ชัดเจน ตอนกลางคืนมีดนตรีสดนะคะ เป็นเพลงฟังสบายๆ อาหารที่นี่เน้นเป็นอาหารไทนแนวฟิวชั่น กับอาหารอิตาเลี่ยนค่ะ อาหารจานใหญ่และราคาค่อนข้างแพง วันนี้สั่งเป้นสปาเก็ตตี้คาโบนาร่า เส้นสปาเก็ตตี้ลวกมาได้เหนียวหนึบกำลังดี เบคอนที่โรยมากรอบอร่อยเค็มค่ะดีค่ะ แต่คิดว่าจานนี้ผัดมาแห้งไปหน่อย แต่โดยรวมรสชาติดดี อีกจานเป็นยำเเซลมอนรสชาติมาตรฐานค่ะ
ให้  4 ดาว",0,2.0816913725037726e-08
"การตกแต่งของร้านแปลกตาแนวความคิดมาจากหนังสือเรียนมานะกับมานีซึ่งเด็กสมัยนี้อาจไม่รู้จักแล้วแต่จะบอกว่าตัวเองแก่ก็กะไรอยู่ พอเคยได้ยินมาละกัน55555
อาหารรสชาติเหมือนสุกี้แต่น้ำจิ้มอร่อยดีค่ะทานได้เรื่อยๆมีเมนูให้สั่งหลากหลายอย่าง
พนักงานร้านต้อนรับดีด้วยหน้าตายิ้มแย้มค่ะ
เข้ามาเหมือนหลุดมาโลกของมานีเลยพรักงานในร้านเปนมานีกับมานะด้วยค่ะการแต่งตัว >.<
น่ารักดีค่ะ",0,0.009412590968309468
อาหารทำอร่อยดี สั่ง ยำไข่เยี่ยวม้า กับ ลาบหมูมากิน แต่บริการแย่มาก ไม่ค่อยสนใจลูกค้า ผมมาคนเดียว นั่งอยู่ประมาณ 10 นาทีก้ยังไม่มีใครมารับออเดอร์เลย มัวแต่สนใจลูกค้าที่มาเป็นกลุ่มๆ ขนาดผมมาก่อนลูกค้าบางโต๊ะยังไม่สนใจเลย จนต้องเดินไปสั่งเอง ใครที่คิดจะมากินเป็นกลุ่มก็ถือว่าโอเค,0,0.9997468437401503
"ทริปนี้ไปทำงานค่ะ ขับรถผ่านเลยลองแวะ สะดุดที่ชื่อร้านค่ะ
ด้านหน้าติดถนน ด้านหลังติดทุ่งนา แต่งร้านเป็นไม้ค่ะ มีซุ้มไม้ไว้บริการด้านล่าง และด้านบนค่ะ

ช่วงที่ไปถึงประมาณ 17.30 น. ฟ้าเริ่มสลัวค่ะ เราเลือกนั่งซุ้มไม้ด้านบน บรรยากาศดีค่ะ ไม่มียุงมารบกวนด้วย

อาหารที่สั่ง คือ ปูนิ่มผัดผงกะหรี่ จานใหญ่ค่ะ มีปู 4 ตัว เหลือใส่ถุงกลับบ้านด้วย, ไก่ทอดเกลือ ถ้าทานเปล่าๆ เค็มค่ะ ก็ทอดเกลือนี่เนอะ ถ้าเป็นกับแกล้ม หรือทานกับข้าว อร่อยค่ะ, กุ้งอบวุ้นเส้น ใช้กุ้งแม่น้ำ มีกุ้ง 5 ตัว วุ้นเส้นกำลังดีค่ะ ไม่แฉะด้วย

แวะร้านอีสาน แต่ไม่ได้สั่งเมนูอีสานเลย ไว้มีโอกาสค่อยแวะชิมแล้วจะมาเล่าให้ฟังนะคะ",0,0.005139611973783248
"มาหลายครั้งแล้วร้านนี้ จำได้ตอนมาครั้งแรก ได้เปลี่ยนความรู้สึกไปโดยสิ้นเชิง 
จากเมื่อก่อน เป็นขาประจำร้านอาหารญี่ปุ่นขาประจำที่มีสาขาอยู่ในห้างเกือบทุกห้าง คือ อร่อยและราคาสมเหตุสมผลแล้ว

แต่หลังจากได้มาร้านนี้ ก็เลยรู้ว่าไม่ใช่ ดีกว่าและราคาถูกกว่า มันเป็นอย่างไร 

ลองมากินดูครับ แล้วจะรู้สึกเหมือนกัน",0,0.1540575588075327
ร้านนี้ตกแต่งน่ารักค่ะร้านไม่ใหญ่มากเมนูก็ไม่มากเท่าไหร่เน้นขายมาการองกับเครปเค้กที่เรียกว่าเครปพันชั้น เคยเห็นออกทีวีด้วยค่ะ ร้านนี้เปิดมานานแล้วคนมากินก็เต็มร้านนะคะเพราะโต๊ะไม่มากด้วยเราลองทานstawberry short cakeอร่อยค่ะไม่หวานเนื้อเค้กไม่ร่วน,0,4.812514763050532e-07
"..... ร้านนี้มีกลิ่นอายสไตล์คันทรี่ ตกแต่งด้วยไม้ทั้งหลัง และรูปของศิลปินระดับโลกคนนึง อันนี้ไม่รู้จัก น่าจะเป็นความชอบส่วนตัวของเจ้าของร้าน

..... วงดนตรีเป็นแนวยุค 60's รุ่น ชาตรี แมคอินทอส วงพลอย วงเพื่อน รอยัลสไปรท์ เป็นเพลงรุ่นคุณพ่อเป็นจิ๊กโก๋นั่นเอง วงเล่นดี นักดนตรีค่อนข้างรุ่นใหญ่ มีอายุ ไม่มีเพลงใหม่ ถ้าชอบเพลงเก่าก็ต้องมาร้านนี้เลย

..... ในส่วนของรสชาติอาหารสั่งไป 4 อย่าง 
-ปลากะพงทอดน้ำปลา ตัวปลาไม่สดเนื้อยุ่ย น้ำยำเปรี้ยวไปนิดนึง
-หมูมะนาว น้ำยำกับหมู รสชาติแยกกัน หมูจืดไปเมื่อไม่มีน้ำยำ
-ตะกร้าครอสโรด เป็นกุ้งชุบแป้งทอดตัวเล็กๆใส่ตะกร้าที่ทำจากแป้ง มันๆ เฉยๆ
-เอ็นข้อไก่ทอด  รสชาติทั่วๆไป 

..... การบริการ น้องเด็กเสิร์ฟที่ดูแลโต๊ะเรา เค้าใส่ใจดีนะ ชื่นชม ^^  
ราคาค่อนข้างแพง แต่ถ้าคิดว่า ซื้อบรรยากาศ ซื้อวงดนตรีเล่นสดดีๆ ก็คุ้มอยู่ จบ.",0,0.951863233662724
อีกสองวันเท่านั้น ก็จะปิดแล้ว ใจหายเหมือนกัน แต่ก่อนก็ต้องมาซื้อของที่นี่แหละ ซึ่งเป็นห้างเดียวในบริเวณนี้ เราพาลูกมากินแม็คโดนัลประจำตั้งแต่ลูกเล็กๆ จนตอนนี้ลูกเราทำงานกันหมดแล้ว,0,3.2563135978776313e-07
ร้านนี้เป็นร้านขนมหวานชื่อน่ารัก ตั้งอยู่ที่อาคารแกรนด์ เฮอริเทจ ตรงทองหล่อค่ะ ร้านเค้าจัดแบบหวานๆเก๋นะ ไม่ได้จัดแบบหวานเว่อร์ ชมพูฟูฟ่องอะไร เค้กชิ้นโปรดของเราที่ร้านนี้ก็คือ โอริโอ้บานอฟฟี่ เสริฟมาเป็นถ้วยแบบกำลังน่ารัก มีทั้งกล้วย โอริโอแลว้ก็สตรอว์เบอร์รี่ รสชาติไม่หวานจนเกินไป กินจนหมดก็ไม่รู้สึกว่าเอียนหรือว่าแสบคอ นอกจากของหวานแล้ว ร้านนี้ก็ยังมีพวกอาหารคาวด้วยนะ มีทั้งเมนูจานเดียวง่ายๆอย่างข้าวผัดอเมริกัน ข้าวผัดต้มยำ แลว้ก็พวกอาหารฟิวชั่นก็มี,0,3.5061404073873695e-09
กูไม่กินเบียร์ กินแค่285 B52 Smirnoff โชจู,0,0.9986114767015497
เป็นร้านอาหารอีสาน อยู่ใกล้กับมัสยิด ร้านเป็นตึก 2 ห้อง สะอาด ไม่มีกลิ่นคาวเนื้อ  อาหารส่วนมากจะเป็นอาหารที่ทำจากเนื้อ ราคาก็ไม่แพงถูกมาก ใครไปทานที่นี่แนะนำ เมนู ลาบเนื้อสับ (เราสามารถบอกรสชาติได้ว่าชอบแบบไหน) เสื้อร้องไห้ เนื้อไม่เหนียว หมักได้รสชาติ บางวันจะมีลาบเป็ดด้วย ก็อร่อยดีนะ,0,3.711016049232958e-08
แม่จะมีขายแต่ตอนเย็นแต่คนก็เยอะมากบางทีถึงขั้นต้องยืนต่อคิวเลยนะคะบะหมี่ร้านนี้ชื่อดังมีคนทานเยอะอยู่ข้างถนนไม่ค่อยมีที่จอดรถแต่มันอร่อยค่ะน้ำซุปร้านนี้หวานบะหมี่นุ่มเกี่ยวก็อร่อยปูก็เยอะตามราคาค่ะราคาก็ 40 เริ่มต้นค่ะ มีโต๊ะนั่งหลายโต๊ะน้ำดื่มบริการตัวเองต้องจดนะคะเพราะไม่งั้นอาจจะลืมได้คุณลุงคุณป้าบริการดีไม่ดุลูกค้าค่ะอยู่หน้าดีแทคตรงคูเมืองถนนเส้นหน้า Central กาดสวนแก้วหาไม่ยากค่ะราคานี้ไม่แพงเลยใครชอบบะหมี่เกี๊ยวปูแนะนำให้ไปลองทานดูนะคะ,0,1.2167954503062692e-07
"ปกติชอบกินเตี๋ยวตำลึงนายแกละบางขุนนนท์นะคะ ร้านนี้ไม่แน่ใจว่าเป็นสาขาหรือแฟรนไชส์ แต่ก๋วยเตี๋ยวซุปไม่ร้อน ลวกเส้นยังไม่ค่อยสุก แข็งไปหน่อย พนักงาน AEC สื่อสารแบบงงๆ

รสชาติก๋วยเตี๋ยวต้มยำพอทานได้ค่ะ เครื่องในลวกสุกกำลังดี อร่อย ไม่แข็ง แต่ฝากดูเรื่องความสะอาดของช้อนด้วยค่ะ หยิบออกมาจากกล่อง คันนึงมันแผล็บยังมีคราบพริกป่นติดเพียบ อีกคันนึงมีผักชีติดมาทั้งใบ เห็นแล้วแหยงค่ะ",0,0.2720245569956929
"ปกติขี่รถผ่านเส้นเวียงบัวแทบทุกวัน เพิ่งรู้ว่ามีร้านราเมนรสเด็ดอยู่แถวนี้ด้วย 555 

วันนี้ว่างๆ เลยมาลองราเมนลึกลับเส้นเวียงบัวซักหน่อย 

พอเข้ามานั่งในร้านเห็นป้ายเมนูก็แอบตกใจชื่อร้าน . . . ""ราเมนอร่อยร้องให้"" ในใจก็คิดว่า เอ กลับทันมั้ย 555 แต่ไหนๆ ก็มาแล้ว ต้องลุย เจ้าของร้านที่ออกมารับออเดอร์และเป็นพ่อครัวด้วยเหมือนจะเป็นคนญี่ปุ่นไม่งงั้นก็ครึ่งจีนหรือญี่ปุ่นแน่ๆ เขาดูเงียบๆ เราเลยไม่ค่อยกล้าเล่นมุก 555 ตอนแรกอยากสั่งมิโซะกระดูกหมู แต่งบไม่พอเลยสั่งมิโซะธรรมดาก่อนละกัน นอกจากนี้ยังมีเกี๊ยวซ่าย่างด้วย รอแป๊ปเดียวก็มาเสิร์ฟแล้ว เร็วมาจริงๆ ซดน้ำซุปคำแรกก็บอกได้เลยว่าเข้มข้นพอตัวเลยทีเดียว มีเครื่องเคียงทั้งถั่วงอกต้นหอมหมูตุ๋นและไข่ ถั่วงอกกรอบเคี้ยวมัน หมูตุ๋นก็เนื้อแน่นมันไม่เยอะมาก ส่วนไข่ต้ม เพอร์เฟ็กมากสุดๆ ที่สำคัญคือถูกมาก ชามนึงสั่งมาร่วมๆ ไม่ถึงร้อยเลย คุ้มมาก สำหรับใครที่ชอบราเมนสไตล์ญี่ปุ่นจริงๆ แนะนำครับ PEACE!!!!!",0,0.0016484828975934646
เป็นคาเฟ่เล็กๆ อยู่ตรงทสงเข้าตลาดนัดรถไฟ โดยทั่วไปต้องนั่งพื้น ที่จอดรถปกติสำหรับจอดมอเตอร์ไซด์อยู่ข้างถนน ความสะอาดค่อนข้างน้อย เดินแล้วเหนียวเท้า แมวชอบทะเลาะกัน แต่อุ้มแมวได้ มีขนมของหวาน น้ำต่างๆให้ลองชิม,0,0.33111973302838926
"ไปมาอีกครั้ง แอบชอบร้านนี้กว่าอีกร้่นดังตรงข้ามนมมนต์

ตกใจ เจอเพื่อนที่อยู่ กทม โดยมะได้นัดหมาย

อาหารก็ยังอร่อย ปราณีตดีตามมาตรฐาน

สั่ง extra avogado มา อโวกาโด้สด อร่อยดี

สั่งโอเพ่นแซนวิชไรมาไม่รู้ ชี้เอาจากในรูปคนอื่นในวงในนี่ล่ะ
จะบอกว่าแอบมีกลิ่นแขกๆอินเดียๆพอควรเลย มีสกีนี่ด้วย อร่อยดี แต่ถ้าใครไม่ถูกกะอาหารอินเดีย เมนูนี้อาจไม่ถูกปากนะครับ

ราคา ก้ออย่างที่รู้ๆไม่ถูก

แต่ก้อหนักแน่นพอสมควร ต้องสคิปข้าวเที่ยงไปเลย

วันนี้คนเยอะ โต๊ะเต็ม..... ออกแนวคึกคักๆๆๆ ไม่ค่อยชิลเท่าที่ควร",0,0.0006462031888517137
"I ate the cheapest buffet, which has only 2-3 types of pork and beef. But that's not the problem at all. The taste is soft, mild and the soup is so rich and yummy. I chose the sukiyaki soup that goes with raw egg dipping. I normally don't eat raw egg but this is so goooood with beef. Recommended for people who like rich quality beef sukiyaki.
The total price after 10% discount was around 516 THB per person.",0,0.0002611903266877732
กลับมาแล้วคือบอกช้า,1,0.8688267643505194
ได้ยินกิตติศัพท์มานานนจากเพื่อนๆที่มาเที่ยวเชียงใหม่กัน  ว่ามันเด็ดเลยไปลอง  พอไปถึงร้านเห็คนเต็มเลยในใจคิดว่าแย่แน่ๆจะมีโต๊ะไหมเนี่ย ผิดคาดค่ะพอเดินเข้าไปพนักงานแจ้งว่ามีโต๊ะแต่เป็นopen air ก็โอเคค่ะทานได้หมดขอแค่ไม่ร้อนเกิน เดินไปถึงโต๊ะโอ้ววว  โอเคเลยค่ะร้านจัดได้ดีงามนั่งไม่ร้อนมีพัดลมตัวใหญ่ๆอยู่   นั่งสบายเลยย  มองวิวผักที่เค้าปลูกไป จู๋จี๋แฟนไป สบายยยย  หันไปโต๊ะรอบข้างง โอ้โหจานใหญ่ัง เปิดเมนูดูราคาแต่ระอัน ไม่แพงเลยค่ะถ้าเทียบกับขนาดอาหารที่ได้พร้อมทั้งรสชาติที่อร่อยมาก  วันนี้สั่งอาหารมาสามอย่าง สปาเก็ตตี้คาโบนาร่า  สเต็กซี่โครงหมูอบน้ำผึ้งพริกขี้หนู(ไม่แน่ใจชื่อถูกไหมนะคะ) อร่อยมากๆๆๆๆๆๆๆๆค่ะมาสองคนแต่กินเกลี้ยงเลยสองจานนี้พุงเราแทบแตกค่ะ  ส่วนอาหารชุดแพนงไก่  ไม่ป่านอย่างแรงจืดมากอันนี้ไม่แนะนำค่ะ ส่วนเครื่องสั่งน้ำมะนาวกีวี่เมนูใหม่ของร้านอร่อยดีค่ะ แล้วก็ที่ชอบมากๆบราวนี่ปั่นค่ะดูดเกลี้ยงเลยขนาดกละวอ้วนนะเนี่ย  สรุปวันนี้ให้ห้าดาวค่ะชอบทุกๆอย่างงงยกเว้นพะแนงไก่ แต่บวกลบคะแนนแล้วก็ยังอยากให้ห้าเต็มอยู่เพราะดีงามมากจริงๆร้านนี้,0,7.141901055918139e-05
"ครั้งแรกกับเพลาเพลิน ณ สามชุก เกือบเลยร้าน เพราะอยู่ตรง ยูเทิร์นพอดี 55 ขับเพลินไปหน่อย ใครมาเที่ยวตลาดสามชุกแล้วอยากหาร้านกาแฟ ขนม สเต็ก ร้านนี้มีครบ เมนูไม่มากแต่ก็ครบจบในร้านเดียว ชอบบรรยากาศร่มรื่นของสนามหญ้า กับต้นไม้หน้าร้านดูสงบดีถึงแม้จะติดถนนใหญ่ มีโต๊ะให้นั่งทั้งในร้านแอร์เย็นๆ มีเพลงฟังเบาๆ นอกร้านดูกว้างไม่อึดอัด พร้อมกับมีห้องน้ำบริการด้วย
ร้านนี้เปิดมาประมาณ 10 เดือน มีลูกค้าแวะเวียนมาเรื่อยๆ นะ
มาถึงเมนูวันนี้ จัดวาฟเฟิลคาราเมล สงสัยราดเยอะไป(ไม่เยอะนะยังไม่หมดถ้วยเลย^^) หวานไปนิด วาฟเฟิลยังธรรมดา (มีร้านที่กินแล้วสัมผัสได้ถึงความนุ่มหอมของแป้ง)
สั่งกาแฟลาเต้ร้อน แต่ๆๆๆ ทำไมมันไม่ร้อนอะคะ!! ทางร้านเลยเอาไปเวฟให้สักพักก็มาเสริฟ พร้อมกาแฟร้อนๆควันกรุ่นๆ 55 ดีที่ร้านนี้เสริฟชาร้อนมาด้วยจิบไปพลางๆ ????????
เอาเป็นว่าภาพรวมโอเคค่ะ นั่งเล่น wifi ฟังเพลง เพลินๆไป ผ่านมาก็จะแวะอีกค่ะ",0,0.9579122747878032
"ประทับใจทุกรายละเอียด..เป็นร้านที่มีความลงตัวเต็มไปด้วยบรรยากาศที่อยู่รายล้อมท่ามกลางธรรมชาติ..มาถึงนั่งเลยวันนี้มาเป๋นครอบครัวมานั่งปุ๊ปพนักงานรีบเข้ามาถามแนะนำเมนูแนะนำ..สั่งเลยแกงส้มปูไข่,ผัดผักกูด,ผัดเห็ดสามอย่าง,ยำผักบุ้งกรอบ,น้ำพริกป๊ไข่,ห่อหมกมะร้าว
กุ้งอบวุ้นเส้นรสชาติดีค่ะแต่มีกุ้งอบวุ้นเส้นรสชาติจืดไป..แต่ปริมาณและเสริพมาสวยงาม
สำหรับเมนูห่อหมกมะพร้าวรสชาติธรรมดา
เมนูยำผักบุ้งกรอบอร่อยมาก.
ผัดเห็ดและผัดผักกูดอร่อย,น้ำพริกก็อร่อย
แนะค่ะควรมาหากมาถึงระยองแนะนำห้ามพลาดค่ะ..แล้วคุณจะรู้ว่ามันเป็นความพรีเมี่ยมที่ได้มา
ให้คะแนนเต็มห้าเพราะชอบบรรยากาศค่ะ
โดยรวมคือประทับใจและจะต้องมาอีกแน่นอน",0,4.069456630159191e-05
